no	scene	subfolder	image_id	object	label	box
2552	meeting_small	meeting_small_1	131	cereal_box	cereal_box_1	(506, 1, 134, 201)
2553	meeting_small	meeting_small_1	131	coffee_mug	coffee_mug_5	(327, 92, 58, 79)
2554	meeting_small	meeting_small_1	131	flashlight	flashlight_2	(385, 178, 105, 72)
2555	meeting_small	meeting_small_1	131	soda_can	soda_can_1	(172, 287, 98, 125)
2556	meeting_small	meeting_small_1	131	soda_can	soda_can_3	(473, 1, 35, 39)
2557	meeting_small	meeting_small_1	132	bowl	bowl_2	(383, 46, 88, 62)
2558	meeting_small	meeting_small_1	132	bowl	bowl_3	(245, 241, 127, 104)
2559	meeting_small	meeting_small_1	132	cap	cap_1	(424, 26, 94, 72)
2560	meeting_small	meeting_small_1	132	cereal_box	cereal_box_1	(479, 1, 161, 209)
2561	meeting_small	meeting_small_1	132	coffee_mug	coffee_mug_5	(306, 114, 59, 79)
2562	meeting_small	meeting_small_1	132	flashlight	flashlight_2	(376, 194, 98, 75)
2563	meeting_small	meeting_small_1	132	soda_can	soda_can_1	(181, 322, 100, 130)
2564	meeting_small	meeting_small_1	132	soda_can	soda_can_3	(433, 2, 39, 54)
2565	meeting_small	meeting_small_1	133	bowl	bowl_2	(315, 43, 87, 62)
2566	meeting_small	meeting_small_1	133	bowl	bowl_3	(202, 249, 131, 107)
2567	meeting_small	meeting_small_1	133	cap	cap_1	(353, 22, 94, 70)
2568	meeting_small	meeting_small_1	133	cap	cap_3	(525, 30, 94, 52)
2569	meeting_small	meeting_small_1	133	cereal_box	cereal_box_1	(417, 1, 157, 197)
2570	meeting_small	meeting_small_1	133	cereal_box	cereal_box_2	(579, 1, 61, 143)
2571	meeting_small	meeting_small_1	133	coffee_mug	coffee_mug_5	(247, 117, 61, 81)
2572	meeting_small	meeting_small_1	133	flashlight	flashlight_2	(331, 190, 91, 80)
2573	meeting_small	meeting_small_1	133	soda_can	soda_can_1	(150, 342, 106, 136)
2574	meeting_small	meeting_small_1	133	soda_can	soda_can_3	(359, 1, 37, 51)
2575	meeting_small	meeting_small_1	134	bowl	bowl_2	(271, 62, 87, 62)
2576	meeting_small	meeting_small_1	134	bowl	bowl_3	(182, 274, 134, 110)
2577	meeting_small	meeting_small_1	134	cap	cap_1	(307, 39, 93, 68)
2578	meeting_small	meeting_small_1	134	cap	cap_3	(473, 39, 90, 48)
2579	meeting_small	meeting_small_1	134	cereal_box	cereal_box_1	(380, 12, 145, 194)
2580	meeting_small	meeting_small_1	134	cereal_box	cereal_box_2	(531, 1, 109, 158)
2581	meeting_small	meeting_small_1	134	coffee_mug	coffee_mug_5	(212, 141, 64, 82)
2582	meeting_small	meeting_small_1	134	flashlight	flashlight_2	(309, 205, 85, 84)
2583	meeting_small	meeting_small_1	134	soda_can	soda_can_1	(146, 377, 108, 103)
2584	meeting_small	meeting_small_1	134	soda_can	soda_can_3	(310, 17, 35, 52)
2585	meeting_small	meeting_small_1	135	bowl	bowl_2	(258, 80, 89, 64)
2586	meeting_small	meeting_small_1	135	bowl	bowl_3	(187, 308, 141, 121)
2587	meeting_small	meeting_small_1	135	cap	cap_1	(292, 56, 95, 68)
2588	meeting_small	meeting_small_1	135	cap	cap_3	(457, 53, 90, 47)
2589	meeting_small	meeting_small_1	135	cereal_box	cereal_box_1	(374, 30, 149, 197)
2590	meeting_small	meeting_small_1	135	cereal_box	cereal_box_2	(521, 8, 119, 164)
2591	meeting_small	meeting_small_1	135	coffee_mug	coffee_mug_5	(206, 166, 67, 85)
2592	meeting_small	meeting_small_1	135	flashlight	flashlight_2	(315, 230, 82, 90)
2593	meeting_small	meeting_small_1	135	soda_can	soda_can_1	(166, 433, 102, 47)
2594	meeting_small	meeting_small_1	135	soda_can	soda_can_3	(292, 33, 35, 53)
2595	meeting_small	meeting_small_1	136	bowl	bowl_2	(244, 111, 92, 66)
2596	meeting_small	meeting_small_1	136	bowl	bowl_3	(183, 363, 151, 117)
2597	meeting_small	meeting_small_1	136	cap	cap_1	(277, 85, 99, 70)
2598	meeting_small	meeting_small_1	136	cap	cap_3	(443, 81, 90, 46)
2599	meeting_small	meeting_small_1	136	cereal_box	cereal_box_1	(367, 62, 156, 201)
2600	meeting_small	meeting_small_1	136	cereal_box	cereal_box_2	(513, 38, 127, 163)
2601	meeting_small	meeting_small_1	136	coffee_mug	coffee_mug_5	(196, 205, 71, 91)
2602	meeting_small	meeting_small_1	136	flashlight	flashlight_2	(317, 271, 82, 100)
2603	meeting_small	meeting_small_1	136	soda_can	soda_can_3	(276, 61, 36, 54)
2604	meeting_small	meeting_small_1	137	bowl	bowl_2	(249, 121, 96, 69)
2605	meeting_small	meeting_small_1	137	bowl	bowl_3	(201, 401, 160, 79)
2606	meeting_small	meeting_small_1	137	cap	cap_1	(281, 93, 103, 72)
2607	meeting_small	meeting_small_1	137	cereal_box	cereal_box_1	(380, 73, 167, 208)
2608	meeting_small	meeting_small_1	137	cereal_box	cereal_box_2	(526, 43, 114, 166)
2609	meeting_small	meeting_small_1	137	coffee_mug	coffee_mug_5	(205, 227, 75, 97)
2610	meeting_small	meeting_small_1	137	flashlight	flashlight_2	(338, 295, 82, 111)
2611	meeting_small	meeting_small_1	137	soda_can	soda_can_3	(278, 68, 37, 55)
2612	meeting_small	meeting_small_1	138	bowl	bowl_2	(237, 106, 100, 73)
2613	meeting_small	meeting_small_1	138	bowl	bowl_3	(208, 411, 162, 69)
2614	meeting_small	meeting_small_1	138	cap	cap_1	(269, 75, 107, 75)
2615	meeting_small	meeting_small_1	138	cereal_box	cereal_box_1	(377, 54, 174, 216)
2616	meeting_small	meeting_small_1	138	cereal_box	cereal_box_2	(525, 16, 115, 172)
2617	meeting_small	meeting_small_1	138	coffee_mug	coffee_mug_5	(197, 224, 79, 103)
2618	meeting_small	meeting_small_1	138	flashlight	flashlight_2	(343, 290, 81, 121)
2619	meeting_small	meeting_small_1	138	soda_can	soda_can_3	(264, 48, 38, 58)
2620	meeting_small	meeting_small_1	139	bowl	bowl_2	(220, 115, 101, 75)
2621	meeting_small	meeting_small_1	139	bowl	bowl_3	(245, 432, 144, 48)
2622	meeting_small	meeting_small_1	139	cap	cap_1	(248, 80, 109, 75)
2623	meeting_small	meeting_small_1	139	cap	cap_3	(418, 57, 95, 45)
2624	meeting_small	meeting_small_1	139	cereal_box	cereal_box_1	(366, 59, 173, 211)
2625	meeting_small	meeting_small_1	139	cereal_box	cereal_box_2	(506, 11, 134, 164)
2626	meeting_small	meeting_small_1	139	coffee_mug	coffee_mug_5	(197, 244, 81, 104)
2627	meeting_small	meeting_small_1	139	flashlight	flashlight_2	(360, 299, 71, 125)
2628	meeting_small	meeting_small_1	139	soda_can	soda_can_3	(237, 55, 38, 58)
2629	meeting_small	meeting_small_1	140	bowl	bowl_2	(211, 130, 101, 75)
2630	meeting_small	meeting_small_1	140	bowl	bowl_3	(310, 447, 124, 33)
2631	meeting_small	meeting_small_1	140	cap	cap_1	(231, 91, 111, 74)
2632	meeting_small	meeting_small_1	140	cap	cap_3	(393, 60, 93, 43)
2633	meeting_small	meeting_small_1	140	cereal_box	cereal_box_1	(365, 68, 169, 201)
2634	meeting_small	meeting_small_1	140	cereal_box	cereal_box_2	(489, 12, 151, 157)
2635	meeting_small	meeting_small_1	140	coffee_mug	coffee_mug_5	(214, 264, 83, 104)
2636	meeting_small	meeting_small_1	140	flashlight	flashlight_2	(396, 305, 53, 126)
2637	meeting_small	meeting_small_1	140	soda_can	soda_can_3	(214, 69, 39, 58)
2638	meeting_small	meeting_small_1	141	bowl	bowl_2	(185, 151, 101, 74)
2639	meeting_small	meeting_small_1	141	bowl	bowl_3	(332, 452, 113, 28)
2640	meeting_small	meeting_small_1	141	cap	cap_1	(202, 112, 110, 73)
2641	meeting_small	meeting_small_1	141	cap	cap_3	(356, 78, 88, 42)
2642	meeting_small	meeting_small_1	141	cereal_box	cereal_box_1	(343, 85, 159, 190)
2643	meeting_small	meeting_small_1	141	cereal_box	cereal_box_2	(454, 28, 145, 150)
2644	meeting_small	meeting_small_1	141	coffee_mug	coffee_mug_5	(209, 281, 81, 101)
2645	meeting_small	meeting_small_1	141	flashlight	flashlight_2	(388, 312, 50, 121)
2646	meeting_small	meeting_small_1	141	soda_can	soda_can_3	(181, 92, 40, 58)
2647	meeting_small	meeting_small_1	142	bowl	bowl_2	(178, 155, 103, 74)
2648	meeting_small	meeting_small_1	142	bowl	bowl_3	(353, 447, 126, 33)
2649	meeting_small	meeting_small_1	142	cap	cap_1	(192, 115, 111, 74)
2650	meeting_small	meeting_small_1	142	cap	cap_3	(342, 76, 86, 43)
2651	meeting_small	meeting_small_1	142	cereal_box	cereal_box_1	(340, 86, 155, 183)
2652	meeting_small	meeting_small_1	142	cereal_box	cereal_box_2	(442, 23, 139, 150)
2653	meeting_small	meeting_small_1	142	coffee_mug	coffee_mug_5	(218, 284, 83, 101)
2654	meeting_small	meeting_small_1	142	flashlight	flashlight_2	(394, 308, 56, 119)
2655	meeting_small	meeting_small_1	142	soda_can	soda_can_3	(167, 96, 42, 58)
2656	meeting_small	meeting_small_1	142	soda_can	soda_can_5	(439, 66, 39, 45)
2657	meeting_small	meeting_small_1	143	bowl	bowl_2	(206, 171, 107, 77)
2658	meeting_small	meeting_small_1	143	cap	cap_1	(218, 130, 113, 76)
2659	meeting_small	meeting_small_1	143	cap	cap_3	(365, 91, 89, 44)
2660	meeting_small	meeting_small_1	143	cereal_box	cereal_box_1	(379, 104, 162, 188)
2661	meeting_small	meeting_small_1	143	cereal_box	cereal_box_2	(472, 39, 146, 152)
2662	meeting_small	meeting_small_1	143	coffee_mug	coffee_mug_5	(261, 310, 87, 105)
2663	meeting_small	meeting_small_1	143	flashlight	flashlight_2	(439, 334, 67, 128)
2664	meeting_small	meeting_small_1	143	soda_can	soda_can_3	(191, 111, 41, 58)
2665	meeting_small	meeting_small_1	143	soda_can	soda_can_5	(463, 81, 40, 46)
2666	meeting_small	meeting_small_1	144	bowl	bowl_2	(182, 205, 115, 83)
2667	meeting_small	meeting_small_1	144	cap	cap_1	(192, 159, 119, 81)
2668	meeting_small	meeting_small_1	144	cap	cap_3	(342, 118, 90, 44)
2669	meeting_small	meeting_small_1	144	cereal_box	cereal_box_1	(371, 140, 169, 194)
2670	meeting_small	meeting_small_1	144	cereal_box	cereal_box_2	(455, 72, 148, 151)
2671	meeting_small	meeting_small_1	144	coffee_mug	coffee_mug_5	(254, 366, 96, 114)
2672	meeting_small	meeting_small_1	144	flashlight	flashlight_2	(449, 386, 63, 94)
2673	meeting_small	meeting_small_1	144	soda_can	soda_can_3	(161, 138, 44, 62)
2674	meeting_small	meeting_small_1	144	soda_can	soda_can_5	(440, 108, 40, 47)
2675	meeting_small	meeting_small_1	145	bowl	bowl_2	(184, 205, 122, 89)
2676	meeting_small	meeting_small_1	145	cap	cap_1	(192, 157, 125, 84)
2677	meeting_small	meeting_small_1	145	cap	cap_3	(344, 115, 92, 45)
2678	meeting_small	meeting_small_1	145	cereal_box	cereal_box_1	(384, 142, 183, 202)
2679	meeting_small	meeting_small_1	145	cereal_box	cereal_box_2	(463, 72, 157, 153)
2680	meeting_small	meeting_small_1	145	coffee_mug	coffee_mug_5	(273, 383, 101, 97)
2681	meeting_small	meeting_small_1	145	flashlight	flashlight_2	(474, 402, 61, 78)
2682	meeting_small	meeting_small_1	145	soda_can	soda_can_3	(159, 133, 45, 65)
2683	meeting_small	meeting_small_1	145	soda_can	soda_can_5	(443, 105, 41, 48)
2684	meeting_small	meeting_small_1	146	bowl	bowl_2	(198, 222, 129, 94)
2685	meeting_small	meeting_small_1	146	cap	cap_1	(203, 170, 129, 89)
2686	meeting_small	meeting_small_1	146	cap	cap_3	(353, 124, 95, 46)
2687	meeting_small	meeting_small_1	146	cereal_box	cereal_box_1	(410, 157, 196, 208)
2688	meeting_small	meeting_small_1	146	cereal_box	cereal_box_2	(481, 79, 159, 159)
2689	meeting_small	meeting_small_1	146	coffee_mug	coffee_mug_5	(311, 418, 102, 62)
2690	meeting_small	meeting_small_1	146	flashlight	flashlight_2	(518, 433, 55, 47)
2691	meeting_small	meeting_small_1	146	soda_can	soda_can_3	(166, 146, 47, 67)
2692	meeting_small	meeting_small_1	146	soda_can	soda_can_5	(453, 113, 43, 48)
2693	meeting_small	meeting_small_1	147	bowl	bowl_2	(231, 225, 132, 97)
2694	meeting_small	meeting_small_1	147	cap	cap_1	(233, 168, 132, 94)
2695	meeting_small	meeting_small_1	147	cap	cap_3	(380, 116, 100, 49)
2696	meeting_small	meeting_small_1	147	cereal_box	cereal_box_1	(452, 156, 188, 214)
2697	meeting_small	meeting_small_1	147	cereal_box	cereal_box_2	(518, 68, 122, 166)
2698	meeting_small	meeting_small_1	147	coffee_mug	coffee_mug_5	(361, 435, 108, 45)
2699	meeting_small	meeting_small_1	147	flashlight	flashlight_2	(575, 446, 56, 34)
2700	meeting_small	meeting_small_1	147	soda_can	soda_can_3	(193, 145, 48, 69)
2701	meeting_small	meeting_small_1	147	soda_can	soda_can_5	(483, 103, 45, 50)
2702	meeting_small	meeting_small_1	148	bowl	bowl_2	(236, 227, 132, 97)
2703	meeting_small	meeting_small_1	148	cap	cap_1	(236, 171, 131, 94)
2704	meeting_small	meeting_small_1	148	cap	cap_3	(377, 117, 100, 49)
2705	meeting_small	meeting_small_1	148	cereal_box	cereal_box_1	(458, 157, 182, 211)
2706	meeting_small	meeting_small_1	148	cereal_box	cereal_box_2	(517, 69, 123, 164)
2707	meeting_small	meeting_small_1	148	coffee_mug	coffee_mug_5	(378, 436, 107, 44)
2708	meeting_small	meeting_small_1	148	flashlight	flashlight_2	(585, 443, 55, 37)
2709	meeting_small	meeting_small_1	148	soda_can	soda_can_3	(194, 149, 48, 68)
2710	meeting_small	meeting_small_1	148	soda_can	soda_can_5	(480, 103, 45, 49)
2711	meeting_small	meeting_small_1	149	bowl	bowl_2	(271, 250, 139, 103)
2712	meeting_small	meeting_small_1	149	cap	cap_1	(268, 188, 134, 99)
2713	meeting_small	meeting_small_1	149	cap	cap_3	(406, 132, 105, 49)
2714	meeting_small	meeting_small_1	149	cereal_box	cereal_box_1	(505, 184, 135, 217)
2715	meeting_small	meeting_small_1	149	cereal_box	cereal_box_2	(557, 89, 83, 166)
2716	meeting_small	meeting_small_1	149	soda_can	soda_can_3	(223, 165, 48, 70)
2717	meeting_small	meeting_small_1	149	soda_can	soda_can_5	(512, 117, 47, 51)
2718	meeting_small	meeting_small_1	150	bowl	bowl_2	(270, 261, 146, 111)
2719	meeting_small	meeting_small_1	150	cap	cap_1	(263, 193, 140, 105)
2720	meeting_small	meeting_small_1	150	cap	cap_3	(399, 131, 106, 50)
2721	meeting_small	meeting_small_1	150	cereal_box	cereal_box_1	(516, 198, 124, 220)
2722	meeting_small	meeting_small_1	150	cereal_box	cereal_box_2	(559, 92, 81, 169)
2723	meeting_small	meeting_small_1	150	soda_can	soda_can_3	(213, 167, 51, 74)
2724	meeting_small	meeting_small_1	150	soda_can	soda_can_5	(508, 114, 48, 52)
2725	meeting_small	meeting_small_1	151	bowl	bowl_2	(253, 292, 149, 116)
2726	meeting_small	meeting_small_1	151	cap	cap_1	(241, 220, 143, 111)
2727	meeting_small	meeting_small_1	151	cap	cap_3	(373, 148, 106, 52)
2728	meeting_small	meeting_small_1	151	cereal_box	cereal_box_1	(503, 227, 137, 213)
2729	meeting_small	meeting_small_1	151	cereal_box	cereal_box_2	(537, 104, 103, 172)
2730	meeting_small	meeting_small_1	151	soda_can	soda_can_3	(187, 197, 54, 74)
2731	meeting_small	meeting_small_1	151	soda_can	soda_can_5	(480, 127, 47, 51)
2732	meeting_small	meeting_small_1	152	bowl	bowl_2	(244, 319, 150, 117)
2733	meeting_small	meeting_small_1	152	cap	cap_1	(232, 243, 143, 114)
2734	meeting_small	meeting_small_1	152	cap	cap_3	(362, 166, 109, 52)
2735	meeting_small	meeting_small_1	152	cereal_box	cereal_box_1	(496, 255, 144, 209)
2736	meeting_small	meeting_small_1	152	cereal_box	cereal_box_2	(527, 124, 113, 170)
2737	meeting_small	meeting_small_1	152	soda_can	soda_can_3	(177, 221, 54, 75)
2738	meeting_small	meeting_small_1	152	soda_can	soda_can_5	(469, 144, 47, 50)
2739	meeting_small	meeting_small_1	153	bowl	bowl_2	(238, 327, 149, 118)
2740	meeting_small	meeting_small_1	153	cap	cap_1	(225, 250, 142, 115)
2741	meeting_small	meeting_small_1	153	cap	cap_3	(353, 170, 105, 52)
2742	meeting_small	meeting_small_1	153	cereal_box	cereal_box_1	(488, 264, 152, 202)
2743	meeting_small	meeting_small_1	153	cereal_box	cereal_box_2	(517, 128, 123, 168)
2744	meeting_small	meeting_small_1	153	soda_can	soda_can_3	(168, 229, 56, 74)
2745	meeting_small	meeting_small_1	153	soda_can	soda_can_5	(458, 146, 47, 49)
2746	meeting_small	meeting_small_1	154	bowl	bowl_2	(255, 315, 147, 117)
2747	meeting_small	meeting_small_1	154	cap	cap_1	(241, 237, 141, 114)
2748	meeting_small	meeting_small_1	154	cap	cap_3	(368, 155, 106, 53)
2749	meeting_small	meeting_small_1	154	cereal_box	cereal_box_1	(502, 260, 138, 197)
2750	meeting_small	meeting_small_1	154	cereal_box	cereal_box_2	(532, 117, 108, 168)
2751	meeting_small	meeting_small_1	154	soda_can	soda_can_3	(185, 216, 55, 73)
2752	meeting_small	meeting_small_1	154	soda_can	soda_can_5	(474, 131, 47, 50)
2753	meeting_small	meeting_small_1	155	bowl	bowl_2	(235, 310, 143, 114)
2754	meeting_small	meeting_small_1	155	cap	cap_1	(218, 236, 139, 114)
2755	meeting_small	meeting_small_1	155	cap	cap_3	(339, 153, 106, 53)
2756	meeting_small	meeting_small_1	155	cereal_box	cereal_box_1	(474, 243, 166, 189)
2757	meeting_small	meeting_small_1	155	cereal_box	cereal_box_2	(501, 99, 139, 174)
2758	meeting_small	meeting_small_1	155	soda_can	soda_can_3	(161, 218, 55, 73)
2759	meeting_small	meeting_small_1	155	soda_can	soda_can_5	(443, 127, 45, 49)
2760	meeting_small	meeting_small_1	156	bowl	bowl_2	(215, 284, 139, 108)
2761	meeting_small	meeting_small_1	156	cap	cap_1	(199, 215, 136, 110)
2762	meeting_small	meeting_small_1	156	cap	cap_3	(319, 137, 103, 52)
2763	meeting_small	meeting_small_1	156	cereal_box	cereal_box_1	(447, 212, 193, 184)
2764	meeting_small	meeting_small_1	156	cereal_box	cereal_box_2	(475, 82, 155, 169)
2765	meeting_small	meeting_small_1	156	soda_can	soda_can_3	(142, 198, 55, 71)
2766	meeting_small	meeting_small_1	156	soda_can	soda_can_5	(420, 112, 44, 48)
2767	meeting_small	meeting_small_1	157	bowl	bowl_2	(174, 266, 138, 108)
2768	meeting_small	meeting_small_1	157	cap	cap_1	(158, 200, 137, 111)
2769	meeting_small	meeting_small_1	157	cap	cap_3	(281, 121, 102, 53)
2770	meeting_small	meeting_small_1	157	cereal_box	cereal_box_1	(404, 181, 192, 187)
2771	meeting_small	meeting_small_1	157	cereal_box	cereal_box_2	(435, 58, 143, 171)
2772	meeting_small	meeting_small_1	157	flashlight	flashlight_2	(551, 448, 52, 32)
2773	meeting_small	meeting_small_1	157	soda_can	soda_can_3	(100, 186, 58, 72)
2774	meeting_small	meeting_small_1	157	soda_can	soda_can_5	(382, 95, 42, 47)
2775	meeting_small	meeting_small_1	158	bowl	bowl_2	(157, 256, 134, 104)
2776	meeting_small	meeting_small_1	158	cap	cap_1	(144, 194, 135, 107)
2777	meeting_small	meeting_small_1	158	cap	cap_3	(270, 119, 99, 52)
2778	meeting_small	meeting_small_1	158	cereal_box	cereal_box_1	(382, 168, 179, 186)
2779	meeting_small	meeting_small_1	158	cereal_box	cereal_box_2	(418, 54, 136, 169)
2780	meeting_small	meeting_small_1	158	coffee_mug	coffee_mug_5	(356, 462, 68, 18)
2781	meeting_small	meeting_small_1	158	flashlight	flashlight_2	(520, 427, 65, 53)
2782	meeting_small	meeting_small_1	158	soda_can	soda_can_3	(88, 181, 57, 70)
2783	meeting_small	meeting_small_1	158	soda_can	soda_can_5	(369, 94, 41, 47)
2784	meeting_small	meeting_small_1	159	bowl	bowl_2	(134, 233, 129, 98)
2785	meeting_small	meeting_small_1	159	cap	cap_1	(125, 176, 131, 102)
2786	meeting_small	meeting_small_1	159	cap	cap_3	(253, 105, 95, 51)
2787	meeting_small	meeting_small_1	159	cereal_box	cereal_box_1	(349, 143, 165, 182)
2788	meeting_small	meeting_small_1	159	cereal_box	cereal_box_2	(393, 39, 129, 164)
2789	meeting_small	meeting_small_1	159	coffee_mug	coffee_mug_5	(301, 416, 96, 64)
2790	meeting_small	meeting_small_1	159	flashlight	flashlight_2	(474, 387, 89, 93)
2791	meeting_small	meeting_small_1	159	soda_can	soda_can_3	(71, 163, 57, 68)
2792	meeting_small	meeting_small_1	159	soda_can	soda_can_5	(350, 81, 40, 46)
2793	meeting_small	meeting_small_1	160	bowl	bowl_2	(119, 219, 127, 95)
2794	meeting_small	meeting_small_1	160	cap	cap_1	(112, 165, 129, 99)
2795	meeting_small	meeting_small_1	160	cap	cap_3	(243, 96, 93, 51)
2796	meeting_small	meeting_small_1	160	cereal_box	cereal_box_1	(329, 128, 158, 180)
2797	meeting_small	meeting_small_1	160	cereal_box	cereal_box_2	(379, 29, 124, 163)
2798	meeting_small	meeting_small_1	160	coffee_mug	coffee_mug_5	(274, 391, 114, 89)
2799	meeting_small	meeting_small_1	160	flashlight	flashlight_2	(449, 366, 100, 114)
2800	meeting_small	meeting_small_1	160	soda_can	soda_can_3	(60, 152, 57, 68)
2801	meeting_small	meeting_small_1	160	soda_can	soda_can_5	(339, 73, 39, 46)
2802	meeting_small	meeting_small_1	161	bowl	bowl_2	(119, 179, 124, 91)
2803	meeting_small	meeting_small_1	161	cap	cap_1	(115, 126, 128, 96)
2804	meeting_small	meeting_small_1	161	cap	cap_3	(252, 63, 92, 50)
2805	meeting_small	meeting_small_1	161	cereal_box	cereal_box_1	(323, 93, 158, 178)
2806	meeting_small	meeting_small_1	161	cereal_box	cereal_box_2	(382, 1, 129, 160)
2807	meeting_small	meeting_small_1	161	coffee_mug	coffee_mug_5	(255, 344, 112, 107)
2808	meeting_small	meeting_small_1	161	flashlight	flashlight_2	(433, 328, 93, 130)
2809	meeting_small	meeting_small_1	161	soda_can	soda_can_3	(66, 112, 56, 67)
2810	meeting_small	meeting_small_1	161	soda_can	soda_can_5	(349, 42, 39, 47)
2811	meeting_small	meeting_small_1	162	bowl	bowl_2	(101, 166, 122, 90)
2812	meeting_small	meeting_small_1	162	cap	cap_1	(101, 115, 126, 95)
2813	meeting_small	meeting_small_1	162	cap	cap_3	(242, 53, 91, 50)
2814	meeting_small	meeting_small_1	162	cereal_box	cereal_box_1	(298, 78, 155, 179)
2815	meeting_small	meeting_small_1	162	cereal_box	cereal_box_2	(368, 1, 125, 148)
2816	meeting_small	meeting_small_1	162	coffee_mug	coffee_mug_5	(223, 325, 110, 104)
2817	meeting_small	meeting_small_1	162	flashlight	flashlight_2	(399, 311, 92, 125)
2818	meeting_small	meeting_small_1	162	soda_can	soda_can_3	(54, 101, 55, 67)
2819	meeting_small	meeting_small_1	162	soda_can	soda_can_5	(338, 32, 39, 46)
2820	meeting_small	meeting_small_1	163	bowl	bowl_2	(101, 154, 120, 87)
2821	meeting_small	meeting_small_1	163	bowl	bowl_3	(424, 451, 122, 29)
2822	meeting_small	meeting_small_1	163	cap	cap_1	(103, 105, 125, 91)
2823	meeting_small	meeting_small_1	163	cap	cap_3	(247, 47, 89, 49)
2824	meeting_small	meeting_small_1	163	cereal_box	cereal_box_1	(293, 69, 155, 178)
2825	meeting_small	meeting_small_1	163	cereal_box	cereal_box_2	(368, 1, 124, 142)
2826	meeting_small	meeting_small_1	163	coffee_mug	coffee_mug_5	(212, 306, 106, 103)
2827	meeting_small	meeting_small_1	163	flashlight	flashlight_2	(393, 298, 81, 122)
2828	meeting_small	meeting_small_1	163	soda_can	soda_can_3	(58, 89, 55, 66)
2829	meeting_small	meeting_small_1	163	soda_can	soda_can_5	(342, 28, 39, 46)
2830	meeting_small	meeting_small_1	164	bowl	bowl_2	(124, 135, 117, 84)
2831	meeting_small	meeting_small_1	164	bowl	bowl_3	(405, 430, 158, 50)
2832	meeting_small	meeting_small_1	164	cap	cap_1	(128, 87, 122, 89)
2833	meeting_small	meeting_small_1	164	cap	cap_3	(272, 32, 89, 49)
2834	meeting_small	meeting_small_1	164	cereal_box	cereal_box_1	(311, 51, 156, 180)
2835	meeting_small	meeting_small_1	164	cereal_box	cereal_box_2	(390, 1, 124, 127)
2836	meeting_small	meeting_small_1	164	coffee_mug	coffee_mug_5	(224, 282, 102, 102)
2837	meeting_small	meeting_small_1	164	flashlight	flashlight_2	(405, 280, 76, 120)
2838	meeting_small	meeting_small_1	164	soda_can	soda_can_3	(87, 71, 51, 65)
2839	meeting_small	meeting_small_1	164	soda_can	soda_can_5	(367, 14, 40, 47)
2840	meeting_small	meeting_small_1	165	bowl	bowl_2	(92, 142, 117, 85)
2841	meeting_small	meeting_small_1	165	bowl	bowl_3	(374, 423, 162, 57)
2842	meeting_small	meeting_small_1	165	cap	cap_1	(97, 96, 123, 89)
2843	meeting_small	meeting_small_1	165	cap	cap_3	(244, 37, 87, 50)
2844	meeting_small	meeting_small_1	165	cereal_box	cereal_box_1	(273, 48, 154, 181)
2845	meeting_small	meeting_small_1	165	cereal_box	cereal_box_2	(360, 1, 116, 128)
2846	meeting_small	meeting_small_1	165	coffee_mug	coffee_mug_5	(189, 284, 105, 102)
2847	meeting_small	meeting_small_1	165	flashlight	flashlight_2	(369, 276, 81, 119)
2848	meeting_small	meeting_small_1	165	soda_can	soda_can_3	(55, 82, 54, 65)
2849	meeting_small	meeting_small_1	165	soda_can	soda_can_5	(338, 16, 39, 47)
2850	meeting_small	meeting_small_1	166	bowl	bowl_2	(70, 149, 116, 85)
2851	meeting_small	meeting_small_1	166	bowl	bowl_3	(348, 412, 167, 68)
2852	meeting_small	meeting_small_1	166	cap	cap_1	(75, 105, 123, 90)
2853	meeting_small	meeting_small_1	166	cap	cap_3	(224, 44, 85, 50)
2854	meeting_small	meeting_small_1	166	cereal_box	cereal_box_1	(243, 44, 155, 185)
2855	meeting_small	meeting_small_1	166	cereal_box	cereal_box_2	(334, 1, 113, 129)
2856	meeting_small	meeting_small_1	166	coffee_mug	coffee_mug_5	(164, 283, 107, 104)
2857	meeting_small	meeting_small_1	166	coffee_mug	coffee_mug_6	(597, 127, 43, 65)
2858	meeting_small	meeting_small_1	166	flashlight	flashlight_2	(347, 270, 80, 116)
2859	meeting_small	meeting_small_1	166	soda_can	soda_can_3	(33, 94, 56, 64)
2860	meeting_small	meeting_small_1	166	soda_can	soda_can_5	(315, 21, 40, 46)
2861	meeting_small	meeting_small_1	167	bowl	bowl_2	(88, 134, 113, 83)
2862	meeting_small	meeting_small_1	167	bowl	bowl_3	(346, 393, 171, 87)
2863	meeting_small	meeting_small_1	167	cap	cap_1	(95, 91, 120, 89)
2864	meeting_small	meeting_small_1	167	cap	cap_3	(242, 32, 85, 51)
2865	meeting_small	meeting_small_1	167	cereal_box	cereal_box_1	(255, 28, 155, 186)
2866	meeting_small	meeting_small_1	167	cereal_box	cereal_box_2	(350, 1, 113, 117)
2867	meeting_small	meeting_small_1	167	coffee_mug	coffee_mug_5	(173, 264, 103, 102)
2868	meeting_small	meeting_small_1	167	flashlight	flashlight_2	(355, 254, 77, 115)
2869	meeting_small	meeting_small_1	167	soda_can	soda_can_3	(54, 81, 55, 63)
2870	meeting_small	meeting_small_1	167	soda_can	soda_can_5	(334, 10, 40, 46)
2871	meeting_small	meeting_small_1	168	bowl	bowl_2	(91, 130, 112, 79)
